image_path,taxonID,plotID,individualID,RGB_tile,siteID,box_id,point_id,label,site
NEON.PLA.D01.BART.03355.tif,BEPA,BART_032,NEON.PLA.D01.BART.03355,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,52,0,10,1
NEON.PLA.D01.BART.03336.tif,ACRU,BART_032,NEON.PLA.D01.BART.03336,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_581,0,4,1
NEON.PLA.D01.BART.03337.tif,ACRU,BART_032,NEON.PLA.D01.BART.03337,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_582,0,4,1
NEON.PLA.D01.BART.03340.tif,ACRU,BART_032,NEON.PLA.D01.BART.03340,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_585,0,4,1
NEON.PLA.D01.BART.03341.tif,BEPA,BART_032,NEON.PLA.D01.BART.03341,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_586,0,10,1
NEON.PLA.D01.BART.03346.tif,FAGR,BART_032,NEON.PLA.D01.BART.03346,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_588,0,19,1
NEON.PLA.D01.BART.03352.tif,FAGR,BART_032,NEON.PLA.D01.BART.03352,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_591,0,19,1
NEON.PLA.D01.BART.03353.tif,ACRU,BART_032,NEON.PLA.D01.BART.03353,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_592,0,4,1
NEON.PLA.D01.BART.03354.tif,ACRU,BART_032,NEON.PLA.D01.BART.03354,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_593,0,4,1
NEON.PLA.D01.BART.03372.tif,FAGR,BART_032,NEON.PLA.D01.BART.03372,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_595,0,19,1
NEON.PLA.D01.BART.03501.tif,FAGR,BART_032,NEON.PLA.D01.BART.03501,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_596,0,19,1
NEON.PLA.D01.BART.03508.tif,ACRU,BART_032,NEON.PLA.D01.BART.03508,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_599,0,4,1
NEON.PLA.D01.BART.03509.tif,BEPA,BART_032,NEON.PLA.D01.BART.03509,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_600,0,10,1
NEON.PLA.D01.BART.03517.tif,FAGR,BART_032,NEON.PLA.D01.BART.03517,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_605,0,19,1
NEON.PLA.D01.BART.03519.tif,ACRU,BART_032,NEON.PLA.D01.BART.03519,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_606,0,4,1
NEON.PLA.D01.BART.04222.tif,FAGR,BART_032,NEON.PLA.D01.BART.04222,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_607,0,19,1
NEON.PLA.D01.BART.04229.tif,PIST,BART_032,NEON.PLA.D01.BART.04229,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_609,0,41,1
NEON.PLA.D01.BART.04230.tif,ACRU,BART_032,NEON.PLA.D01.BART.04230,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_610,0,4,1
NEON.PLA.D01.BART.04231.tif,ACRU,BART_032,NEON.PLA.D01.BART.04231,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_611,0,4,1
NEON.PLA.D01.BART.04948.tif,ACRU,BART_032,NEON.PLA.D01.BART.04948,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_612,0,4,1
NEON.PLA.D01.BART.04950.tif,BEPA,BART_032,NEON.PLA.D01.BART.04950,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_613,0,10,1
NEON.PLA.D01.BART.06466.tif,FAGR,BART_032,NEON.PLA.D01.BART.06466,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_614,0,19,1
NEON.PLA.D01.BART.06467.tif,FAGR,BART_032,NEON.PLA.D01.BART.06467,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_615,0,19,1
NEON.PLA.D01.BART.04515.tif,ACRU,BART_033,NEON.PLA.D01.BART.04515,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,1,0,4,1
NEON.PLA.D01.BART.02323.tif,ACRU,BART_033,NEON.PLA.D01.BART.02323,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,3,0,4,1
NEON.PLA.D01.BART.02928.tif,FAGR,BART_033,NEON.PLA.D01.BART.02928,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,5,0,19,1
NEON.PLA.D01.BART.02319.tif,FAGR,BART_033,NEON.PLA.D01.BART.02319,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,8,0,19,1
NEON.PLA.D01.BART.02312.tif,BEAL2,BART_033,NEON.PLA.D01.BART.02312,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,10,0,7,1
NEON.PLA.D01.BART.06123.tif,ACSAS,BART_033,NEON.PLA.D01.BART.06123,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,12,0,5,1
NEON.PLA.D01.BART.06119.tif,ACSAS,BART_033,NEON.PLA.D01.BART.06119,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,13,0,5,1
NEON.PLA.D01.BART.02930.tif,FAGR,BART_033,NEON.PLA.D01.BART.02930,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,14,0,19,1
NEON.PLA.D01.BART.02316.tif,ACSAS,BART_033,NEON.PLA.D01.BART.02316,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,24,0,5,1
NEON.PLA.D01.BART.06101.tif,FRAM2,BART_033,NEON.PLA.D01.BART.06101,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,26,0,20,1
NEON.PLA.D01.BART.02321.tif,BEAL2,BART_033,NEON.PLA.D01.BART.02321,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,38,0,7,1
NEON.PLA.D01.BART.04514.tif,ACRU,BART_033,NEON.PLA.D01.BART.04514,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,51,0,4,1
NEON.PLA.D01.BART.06299.tif,FAGR,BART_033,NEON.PLA.D01.BART.06299,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,61,0,19,1
NEON.PLA.D01.BART.06105.tif,FAGR,BART_033,NEON.PLA.D01.BART.06105,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,66,0,19,1
NEON.PLA.D01.BART.02314.tif,FAGR,BART_033,NEON.PLA.D01.BART.02314,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_618,0,19,1
NEON.PLA.D01.BART.02317.tif,ACSAS,BART_033,NEON.PLA.D01.BART.02317,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_621,0,5,1
NEON.PLA.D01.BART.02320.tif,FAGR,BART_033,NEON.PLA.D01.BART.02320,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_623,0,19,1
NEON.PLA.D01.BART.02322.tif,FAGR,BART_033,NEON.PLA.D01.BART.02322,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_625,0,19,1
NEON.PLA.D01.BART.02783.tif,FAGR,BART_033,NEON.PLA.D01.BART.02783,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_627,0,19,1
NEON.PLA.D01.BART.02802.tif,FAGR,BART_033,NEON.PLA.D01.BART.02802,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_628,0,19,1
NEON.PLA.D01.BART.02926.tif,ACSAS,BART_033,NEON.PLA.D01.BART.02926,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_629,0,5,1
NEON.PLA.D01.BART.02927.tif,FAGR,BART_033,NEON.PLA.D01.BART.02927,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_630,0,19,1
NEON.PLA.D01.BART.02932.tif,ACSAS,BART_033,NEON.PLA.D01.BART.02932,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_633,0,5,1
NEON.PLA.D01.BART.02933.tif,FAGR,BART_033,NEON.PLA.D01.BART.02933,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_634,0,19,1
NEON.PLA.D01.BART.02934.tif,ACSAS,BART_033,NEON.PLA.D01.BART.02934,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_635,0,5,1
NEON.PLA.D01.BART.02935.tif,FAGR,BART_033,NEON.PLA.D01.BART.02935,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_636,0,19,1
NEON.PLA.D01.BART.04523.tif,FAGR,BART_033,NEON.PLA.D01.BART.04523,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_639,0,19,1
NEON.PLA.D01.BART.06102.tif,FAGR,BART_033,NEON.PLA.D01.BART.06102,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_641,0,19,1
NEON.PLA.D01.BART.06106.tif,FAGR,BART_033,NEON.PLA.D01.BART.06106,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_643,0,19,1
NEON.PLA.D01.BART.06109.tif,ACRU,BART_033,NEON.PLA.D01.BART.06109,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_644,0,4,1
NEON.PLA.D01.BART.06110.tif,FAGR,BART_033,NEON.PLA.D01.BART.06110,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_645,0,19,1
NEON.PLA.D01.BART.06300.tif,BEAL2,BART_033,NEON.PLA.D01.BART.06300,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_317000_4881000_image.tif,BART,fixed_box_650,0,7,1
NEON.PLA.D01.BART.06052.tif,TSCA,BART_034,NEON.PLA.D01.BART.06052,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,0,0,64,1
NEON.PLA.D01.BART.00806.tif,TSCA,BART_034,NEON.PLA.D01.BART.00806,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,3,0,64,1
NEON.PLA.D01.BART.02780.tif,ACRU,BART_034,NEON.PLA.D01.BART.02780,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,6,0,4,1
NEON.PLA.D01.BART.01863.tif,TSCA,BART_034,NEON.PLA.D01.BART.01863,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,7,0,64,1
NEON.PLA.D01.BART.02807.tif,ACRU,BART_034,NEON.PLA.D01.BART.02807,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,12,0,4,1
NEON.PLA.D01.BART.00944.tif,FAGR,BART_034,NEON.PLA.D01.BART.00944,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,18,0,19,1
NEON.PLA.D01.BART.00877.tif,FAGR,BART_034,NEON.PLA.D01.BART.00877,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,19,0,19,1
NEON.PLA.D01.BART.02777.tif,FAGR,BART_034,NEON.PLA.D01.BART.02777,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,21,0,19,1
NEON.PLA.D01.BART.00876.tif,TSCA,BART_034,NEON.PLA.D01.BART.00876,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,22,0,64,1
NEON.PLA.D01.BART.02958.tif,BEAL2,BART_034,NEON.PLA.D01.BART.02958,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,24,0,7,1
NEON.PLA.D01.BART.04955.tif,FAGR,BART_034,NEON.PLA.D01.BART.04955,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,26,0,19,1
NEON.PLA.D01.BART.02781.tif,ACRU,BART_034,NEON.PLA.D01.BART.02781,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,28,0,4,1
NEON.PLA.D01.BART.02963.tif,FRAM2,BART_034,NEON.PLA.D01.BART.02963,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,31,0,20,1
NEON.PLA.D01.BART.00802.tif,BEAL2,BART_034,NEON.PLA.D01.BART.00802,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,39,0,7,1
NEON.PLA.D01.BART.00805.tif,ACRU,BART_034,NEON.PLA.D01.BART.00805,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,47,0,4,1
NEON.PLA.D01.BART.02972.tif,TSCA,BART_034,NEON.PLA.D01.BART.02972,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,50,0,64,1
NEON.PLA.D01.BART.02776.tif,FAGR,BART_034,NEON.PLA.D01.BART.02776,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,52,0,19,1
NEON.PLA.D01.BART.02772.tif,ACRU,BART_034,NEON.PLA.D01.BART.02772,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,58,0,4,1
NEON.PLA.D01.BART.00808.tif,ACRU,BART_034,NEON.PLA.D01.BART.00808,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_656,0,4,1
NEON.PLA.D01.BART.01007.tif,ACRU,BART_034,NEON.PLA.D01.BART.01007,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_661,0,4,1
NEON.PLA.D01.BART.06023.tif,BEAL2,BART_034,NEON.PLA.D01.BART.06023,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_677,0,7,1
NEON.PLA.D01.BART.06024.tif,TSCA,BART_034,NEON.PLA.D01.BART.06024,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_678,0,64,1
NEON.PLA.D01.BART.04983.tif,BEAL2,BART_036,NEON.PLA.D01.BART.04983,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,0,0,7,1
NEON.PLA.D01.BART.04987.tif,ACRU,BART_036,NEON.PLA.D01.BART.04987,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,5,0,4,1
NEON.PLA.D01.BART.04990.tif,ACRU,BART_036,NEON.PLA.D01.BART.04990,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,6,0,4,1
NEON.PLA.D01.BART.04545.tif,FAGR,BART_036,NEON.PLA.D01.BART.04545,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,7,0,19,1
NEON.PLA.D01.BART.04546.tif,ACRU,BART_036,NEON.PLA.D01.BART.04546,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,9,0,4,1
NEON.PLA.D01.BART.04561.tif,ACRU,BART_036,NEON.PLA.D01.BART.04561,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,11,0,4,1
NEON.PLA.D01.BART.04972.tif,ACRU,BART_036,NEON.PLA.D01.BART.04972,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,12,0,4,1
NEON.PLA.D01.BART.04974.tif,BEAL2,BART_036,NEON.PLA.D01.BART.04974,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,14,0,7,1
NEON.PLA.D01.BART.04564.tif,FAGR,BART_036,NEON.PLA.D01.BART.04564,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,15,0,19,1
NEON.PLA.D01.BART.04976.tif,FAGR,BART_036,NEON.PLA.D01.BART.04976,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,26,0,19,1
NEON.PLA.D01.BART.04967.tif,ACRU,BART_036,NEON.PLA.D01.BART.04967,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,29,0,4,1
NEON.PLA.D01.BART.04550.tif,FAGR,BART_036,NEON.PLA.D01.BART.04550,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,34,0,19,1
NEON.PLA.D01.BART.04978.tif,FAGR,BART_036,NEON.PLA.D01.BART.04978,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,40,0,19,1
NEON.PLA.D01.BART.04548.tif,FAGR,BART_036,NEON.PLA.D01.BART.04548,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,43,0,19,1
NEON.PLA.D01.BART.04557.tif,FAGR,BART_036,NEON.PLA.D01.BART.04557,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,48,0,19,1
NEON.PLA.D01.BART.04552.tif,FAGR,BART_036,NEON.PLA.D01.BART.04552,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,54,0,19,1
NEON.PLA.D01.BART.04537.tif,ACRU,BART_036,NEON.PLA.D01.BART.04537,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,67,0,4,1
NEON.PLA.D01.BART.04535.tif,ACRU,BART_036,NEON.PLA.D01.BART.04535,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_681,0,4,1
NEON.PLA.D01.BART.04544.tif,FAGR,BART_036,NEON.PLA.D01.BART.04544,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_684,0,19,1
NEON.PLA.D01.BART.04547.tif,BEAL2,BART_036,NEON.PLA.D01.BART.04547,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_687,0,7,1
NEON.PLA.D01.BART.04562.tif,FAGR,BART_036,NEON.PLA.D01.BART.04562,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_693,0,19,1
NEON.PLA.D01.BART.04970.tif,ACRU,BART_036,NEON.PLA.D01.BART.04970,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_698,0,4,1
NEON.PLA.D01.BART.04979.tif,ACRU,BART_036,NEON.PLA.D01.BART.04979,/orange/ewhite/NeonData/BART/DP3.30010.001/2019/FullSite/D01/2019_BART_5/L3/Camera/Mosaic/2019_BART_5_316000_4881000_image.tif,BART,fixed_box_703,0,4,1
