,image_path,taxonID,plotID,individualID,RGB_tile,siteID,box_id
0,NEON.PLA.D04.GUAN.09450.tif,PIAL3,GUAN_046,NEON.PLA.D04.GUAN.09450,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1988000_image.tif,GUAN,fixed_box_4342
0,NEON.PLA.D04.GUAN.01467.tif,BUBU,GUAN_047,NEON.PLA.D04.GUAN.01467,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1988000_image.tif,GUAN,7
0,NEON.PLA.D04.GUAN.01300.tif,BUBU,GUAN_047,NEON.PLA.D04.GUAN.01300,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1988000_image.tif,GUAN,10
0,NEON.PLA.D04.GUAN.09472.tif,BUBU,GUAN_047,NEON.PLA.D04.GUAN.09472,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1988000_image.tif,GUAN,18
0,NEON.PLA.D04.GUAN.01246.tif,BUBU,GUAN_047,NEON.PLA.D04.GUAN.01246,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1988000_image.tif,GUAN,20
0,NEON.PLA.D04.GUAN.01229.tif,PIAL3,GUAN_047,NEON.PLA.D04.GUAN.01229,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1988000_image.tif,GUAN,fixed_box_4343
0,NEON.PLA.D04.GUAN.01231.tif,PIAL3,GUAN_047,NEON.PLA.D04.GUAN.01231,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1988000_image.tif,GUAN,fixed_box_4344
0,NEON.PLA.D04.GUAN.01232.tif,GUOF,GUAN_047,NEON.PLA.D04.GUAN.01232,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1988000_image.tif,GUAN,fixed_box_4345
0,NEON.PLA.D04.GUAN.01233.tif,BOSU2,GUAN_047,NEON.PLA.D04.GUAN.01233,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1988000_image.tif,GUAN,fixed_box_4346
0,NEON.PLA.D04.GUAN.01234.tif,BUSI,GUAN_047,NEON.PLA.D04.GUAN.01234,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1988000_image.tif,GUAN,fixed_box_4347
0,NEON.PLA.D04.GUAN.01240.tif,BOSU2,GUAN_047,NEON.PLA.D04.GUAN.01240,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1988000_image.tif,GUAN,fixed_box_4348
0,NEON.PLA.D04.GUAN.01249.tif,BUBU,GUAN_047,NEON.PLA.D04.GUAN.01249,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1988000_image.tif,GUAN,fixed_box_4351
0,NEON.PLA.D04.GUAN.08179.tif,BOSU2,GUAN_047,NEON.PLA.D04.GUAN.08179,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1988000_image.tif,GUAN,fixed_box_4354
0,NEON.PLA.D04.GUAN.03369.tif,BUBU,GUAN_048,NEON.PLA.D04.GUAN.03369,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,0
0,NEON.PLA.D04.GUAN.03366.tif,BUBU,GUAN_048,NEON.PLA.D04.GUAN.03366,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,5
0,NEON.PLA.D04.GUAN.03368.tif,BUSI,GUAN_048,NEON.PLA.D04.GUAN.03368,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,7
0,NEON.PLA.D04.GUAN.05592.tif,BUBU,GUAN_048,NEON.PLA.D04.GUAN.05592,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,28
0,NEON.PLA.D04.GUAN.03120.tif,PIAL3,GUAN_048,NEON.PLA.D04.GUAN.03120,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4356
0,NEON.PLA.D04.GUAN.03122.tif,PIAL3,GUAN_048,NEON.PLA.D04.GUAN.03122,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4357
0,NEON.PLA.D04.GUAN.03362.tif,BUSI,GUAN_048,NEON.PLA.D04.GUAN.03362,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4358
0,NEON.PLA.D04.GUAN.05593.tif,BUSI,GUAN_048,NEON.PLA.D04.GUAN.05593,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4364
0,NEON.PLA.D04.GUAN.05594.tif,PIAL3,GUAN_048,NEON.PLA.D04.GUAN.05594,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4365
0,NEON.PLA.D04.GUAN.08289.tif,BUSI,GUAN_049,NEON.PLA.D04.GUAN.08289,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1987000_image.tif,GUAN,1
0,NEON.PLA.D04.GUAN.01345.tif,PIAL3,GUAN_049,NEON.PLA.D04.GUAN.01345,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1987000_image.tif,GUAN,8
0,NEON.PLA.D04.GUAN.01203.tif,PIAL3,GUAN_049,NEON.PLA.D04.GUAN.01203,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1987000_image.tif,GUAN,12
0,NEON.PLA.D04.GUAN.01201.tif,PIAL3,GUAN_049,NEON.PLA.D04.GUAN.01201,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1987000_image.tif,GUAN,13
0,NEON.PLA.D04.GUAN.01340.tif,PIAL3,GUAN_049,NEON.PLA.D04.GUAN.01340,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1987000_image.tif,GUAN,22
0,NEON.PLA.D04.GUAN.01339.tif,PIAL3,GUAN_049,NEON.PLA.D04.GUAN.01339,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1987000_image.tif,GUAN,24
0,NEON.PLA.D04.GUAN.01343.tif,PIAL3,GUAN_049,NEON.PLA.D04.GUAN.01343,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1987000_image.tif,GUAN,32
0,NEON.PLA.D04.GUAN.01205.tif,GUSA,GUAN_049,NEON.PLA.D04.GUAN.01205,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1987000_image.tif,GUAN,44
0,NEON.PLA.D04.GUAN.01204.tif,PIAL3,GUAN_049,NEON.PLA.D04.GUAN.01204,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1987000_image.tif,GUAN,fixed_box_4369
0,NEON.PLA.D04.GUAN.01207.tif,BUBU,GUAN_049,NEON.PLA.D04.GUAN.01207,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1987000_image.tif,GUAN,fixed_box_4372
0,NEON.PLA.D04.GUAN.01208.tif,PIAL3,GUAN_049,NEON.PLA.D04.GUAN.01208,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1987000_image.tif,GUAN,fixed_box_4373
0,NEON.PLA.D04.GUAN.01210.tif,PIAL3,GUAN_049,NEON.PLA.D04.GUAN.01210,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1987000_image.tif,GUAN,fixed_box_4374
0,NEON.PLA.D04.GUAN.01211.tif,BUBU,GUAN_049,NEON.PLA.D04.GUAN.01211,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1987000_image.tif,GUAN,fixed_box_4375
0,NEON.PLA.D04.GUAN.01212.tif,PIAL3,GUAN_049,NEON.PLA.D04.GUAN.01212,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1987000_image.tif,GUAN,fixed_box_4376
0,NEON.PLA.D04.GUAN.01213.tif,PIAL3,GUAN_049,NEON.PLA.D04.GUAN.01213,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1987000_image.tif,GUAN,fixed_box_4377
0,NEON.PLA.D04.GUAN.02677.tif,BUBU,GUAN_050,NEON.PLA.D04.GUAN.02677,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,1
0,NEON.PLA.D04.GUAN.02675.tif,BUBU,GUAN_050,NEON.PLA.D04.GUAN.02675,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,2
0,NEON.PLA.D04.GUAN.02678.tif,BUSI,GUAN_050,NEON.PLA.D04.GUAN.02678,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,3
0,NEON.PLA.D04.GUAN.02680.tif,BUBU,GUAN_050,NEON.PLA.D04.GUAN.02680,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,6
0,NEON.PLA.D04.GUAN.02629.tif,BUSI,GUAN_050,NEON.PLA.D04.GUAN.02629,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,10
0,NEON.PLA.D04.GUAN.02582.tif,PIAL3,GUAN_050,NEON.PLA.D04.GUAN.02582,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4383
0,NEON.PLA.D04.GUAN.02676.tif,BUSI,GUAN_050,NEON.PLA.D04.GUAN.02676,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4386
0,NEON.PLA.D04.GUAN.02936.tif,PIAL3,GUAN_050,NEON.PLA.D04.GUAN.02936,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4390
0,NEON.PLA.D04.GUAN.02970.tif,PIAL3,GUAN_050,NEON.PLA.D04.GUAN.02970,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4391
0,NEON.PLA.D04.GUAN.05391.tif,BUSI,GUAN_050,NEON.PLA.D04.GUAN.05391,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4392
0,NEON.PLA.D04.GUAN.01553.tif,GUSA,GUAN_051,NEON.PLA.D04.GUAN.01553,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,8
0,NEON.PLA.D04.GUAN.01536.tif,BUSI,GUAN_051,NEON.PLA.D04.GUAN.01536,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,18
0,NEON.PLA.D04.GUAN.01550.tif,BOURR,GUAN_051,NEON.PLA.D04.GUAN.01550,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,29
0,NEON.PLA.D04.GUAN.05496.tif,GUSA,GUAN_051,NEON.PLA.D04.GUAN.05496,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,33
0,NEON.PLA.D04.GUAN.01549.tif,PIAL3,GUAN_051,NEON.PLA.D04.GUAN.01549,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,42
0,NEON.PLA.D04.GUAN.01538.tif,BOURR,GUAN_051,NEON.PLA.D04.GUAN.01538,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,52
0,NEON.PLA.D04.GUAN.05495.tif,PIAL3,GUAN_051,NEON.PLA.D04.GUAN.05495,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,58
0,NEON.PLA.D04.GUAN.01522.tif,PIAL3,GUAN_051,NEON.PLA.D04.GUAN.01522,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4393
0,NEON.PLA.D04.GUAN.01525.tif,BUSI,GUAN_051,NEON.PLA.D04.GUAN.01525,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4394
0,NEON.PLA.D04.GUAN.01527.tif,BUSI,GUAN_051,NEON.PLA.D04.GUAN.01527,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4395
0,NEON.PLA.D04.GUAN.01531.tif,PIAL3,GUAN_051,NEON.PLA.D04.GUAN.01531,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4396
0,NEON.PLA.D04.GUAN.01532.tif,PIAL3,GUAN_051,NEON.PLA.D04.GUAN.01532,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4397
0,NEON.PLA.D04.GUAN.01539.tif,BUSI,GUAN_051,NEON.PLA.D04.GUAN.01539,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4402
0,NEON.PLA.D04.GUAN.01542.tif,BOURR,GUAN_051,NEON.PLA.D04.GUAN.01542,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4403
0,NEON.PLA.D04.GUAN.01544.tif,BOURR,GUAN_051,NEON.PLA.D04.GUAN.01544,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4404
0,NEON.PLA.D04.GUAN.01545.tif,GUSA,GUAN_051,NEON.PLA.D04.GUAN.01545,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4405
0,NEON.PLA.D04.GUAN.01547.tif,BUSI,GUAN_051,NEON.PLA.D04.GUAN.01547,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4407
0,NEON.PLA.D04.GUAN.05498.tif,BUSI,GUAN_051,NEON.PLA.D04.GUAN.05498,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_726000_1988000_image.tif,GUAN,fixed_box_4415
0,NEON.PLA.D04.GUAN.00456.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00456,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,5
0,NEON.PLA.D04.GUAN.00449.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00449,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,7
0,NEON.PLA.D04.GUAN.00452.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00452,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,10
0,NEON.PLA.D04.GUAN.00377.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00377,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,12
0,NEON.PLA.D04.GUAN.00382.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00382,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,14
0,NEON.PLA.D04.GUAN.00454.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00454,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,19
0,NEON.PLA.D04.GUAN.00381.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00381,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,22
0,NEON.PLA.D04.GUAN.00392.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00392,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,28
0,NEON.PLA.D04.GUAN.00383.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00383,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,30
0,NEON.PLA.D04.GUAN.05268.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.05268,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,39
0,NEON.PLA.D04.GUAN.00362.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00362,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,40
0,NEON.PLA.D04.GUAN.00461.tif,SESI3,GUAN_052,NEON.PLA.D04.GUAN.00461,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,44
0,NEON.PLA.D04.GUAN.00352.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00352,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,45
0,NEON.PLA.D04.GUAN.00305.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00305,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,fixed_box_4416
0,NEON.PLA.D04.GUAN.00326.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00326,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,fixed_box_4417
0,NEON.PLA.D04.GUAN.00327.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00327,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,fixed_box_4418
0,NEON.PLA.D04.GUAN.00349.tif,BOURR,GUAN_052,NEON.PLA.D04.GUAN.00349,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,fixed_box_4419
0,NEON.PLA.D04.GUAN.00350.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00350,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,fixed_box_4420
0,NEON.PLA.D04.GUAN.00357.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00357,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,fixed_box_4422
0,NEON.PLA.D04.GUAN.00363.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00363,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,fixed_box_4425
0,NEON.PLA.D04.GUAN.00364.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00364,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,fixed_box_4426
0,NEON.PLA.D04.GUAN.00373.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00373,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,fixed_box_4427
0,NEON.PLA.D04.GUAN.00375.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00375,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,fixed_box_4428
0,NEON.PLA.D04.GUAN.00379.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00379,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,fixed_box_4430
0,NEON.PLA.D04.GUAN.00380.tif,SESI3,GUAN_052,NEON.PLA.D04.GUAN.00380,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,fixed_box_4431
0,NEON.PLA.D04.GUAN.00387.tif,SWMA2,GUAN_052,NEON.PLA.D04.GUAN.00387,/orange/ewhite/NeonData/GUAN/DP3.30010.001/2018/FullSite/D04/2018_GUAN_1/L3/Camera/Mosaic/V01/2018_GUAN_1_725000_1987000_image.tif,GUAN,fixed_box_4435
