,image_path,taxonID,plotID,individualID,RGB_tile,siteID,box_id
0,NEON.PLA.D19.BONA.02422.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02422,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,3
0,NEON.PLA.D19.BONA.02168.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02168,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,4
0,NEON.PLA.D19.BONA.02455.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02455,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,8
0,NEON.PLA.D19.BONA.02403.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02403,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,17
0,NEON.PLA.D19.BONA.02450.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02450,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,19
0,NEON.PLA.D19.BONA.02458.tif,PIMA,BONA_088,NEON.PLA.D19.BONA.02458,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,20
0,NEON.PLA.D19.BONA.02187.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02187,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,21
0,NEON.PLA.D19.BONA.02183.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02183,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,23
0,NEON.PLA.D19.BONA.02180.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02180,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,24
0,NEON.PLA.D19.BONA.02408.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02408,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,26
0,NEON.PLA.D19.BONA.02199.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02199,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,32
0,NEON.PLA.D19.BONA.02156.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02156,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,34
0,NEON.PLA.D19.BONA.02436.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02436,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,36
0,NEON.PLA.D19.BONA.02166.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02166,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,39
0,NEON.PLA.D19.BONA.02430.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02430,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,40
0,NEON.PLA.D19.BONA.02174.tif,POBA2,BONA_088,NEON.PLA.D19.BONA.02174,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,41
0,NEON.PLA.D19.BONA.02164.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02164,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,45
0,NEON.PLA.D19.BONA.02428.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02428,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,48
0,NEON.PLA.D19.BONA.02437.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02437,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,50
0,NEON.PLA.D19.BONA.02426.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02426,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,51
0,NEON.PLA.D19.BONA.02178.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02178,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,57
0,NEON.PLA.D19.BONA.02158.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02158,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,58
0,NEON.PLA.D19.BONA.02445.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02445,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,60
0,NEON.PLA.D19.BONA.02442.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02442,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,62
0,NEON.PLA.D19.BONA.02412.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02412,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,63
0,NEON.PLA.D19.BONA.02205.tif,PIMA,BONA_088,NEON.PLA.D19.BONA.02205,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,64
0,NEON.PLA.D19.BONA.02420.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02420,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,65
0,NEON.PLA.D19.BONA.02161.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02161,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,69
0,NEON.PLA.D19.BONA.02162.tif,PIMA,BONA_088,NEON.PLA.D19.BONA.02162,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,70
0,NEON.PLA.D19.BONA.02194.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02194,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,71
0,NEON.PLA.D19.BONA.02175.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02175,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,76
0,NEON.PLA.D19.BONA.02413.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02413,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,78
0,NEON.PLA.D19.BONA.02157.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02157,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2012
0,NEON.PLA.D19.BONA.02159.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02159,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2014
0,NEON.PLA.D19.BONA.02160.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02160,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2015
0,NEON.PLA.D19.BONA.02167.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02167,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2022
0,NEON.PLA.D19.BONA.02170.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02170,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2025
0,NEON.PLA.D19.BONA.02171.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02171,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2026
0,NEON.PLA.D19.BONA.02172.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02172,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2027
0,NEON.PLA.D19.BONA.02185.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02185,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2034
0,NEON.PLA.D19.BONA.02188.tif,PIMA,BONA_088,NEON.PLA.D19.BONA.02188,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2037
0,NEON.PLA.D19.BONA.02189.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02189,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2038
0,NEON.PLA.D19.BONA.02191.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02191,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2039
0,NEON.PLA.D19.BONA.02195.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02195,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2043
0,NEON.PLA.D19.BONA.02196.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02196,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2044
0,NEON.PLA.D19.BONA.02197.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02197,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2045
0,NEON.PLA.D19.BONA.02202.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02202,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2049
0,NEON.PLA.D19.BONA.02404.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02404,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2055
0,NEON.PLA.D19.BONA.02405.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02405,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2056
0,NEON.PLA.D19.BONA.02409.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02409,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2058
0,NEON.PLA.D19.BONA.02410.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02410,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2059
0,NEON.PLA.D19.BONA.02411.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02411,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2060
0,NEON.PLA.D19.BONA.02414.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02414,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2063
0,NEON.PLA.D19.BONA.02415.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02415,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2064
0,NEON.PLA.D19.BONA.02423.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02423,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2068
0,NEON.PLA.D19.BONA.02424.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02424,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2069
0,NEON.PLA.D19.BONA.02425.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02425,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2070
0,NEON.PLA.D19.BONA.02427.tif,BENE4,BONA_088,NEON.PLA.D19.BONA.02427,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2072
0,NEON.PLA.D19.BONA.02435.tif,PIMA,BONA_088,NEON.PLA.D19.BONA.02435,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2077
0,NEON.PLA.D19.BONA.02443.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02443,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2083
0,NEON.PLA.D19.BONA.02444.tif,PIGL,BONA_088,NEON.PLA.D19.BONA.02444,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2084
0,NEON.PLA.D19.BONA.02448.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02448,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2087
0,NEON.PLA.D19.BONA.02452.tif,POTR5,BONA_088,NEON.PLA.D19.BONA.02452,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7226000_image.tif,BONA,fixed_box_2089
0,NEON.PLA.D19.BONA.02041.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02041,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,0
0,NEON.PLA.D19.BONA.02024.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02024,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,1
0,NEON.PLA.D19.BONA.02044.tif,PIGL,BONA_089,NEON.PLA.D19.BONA.02044,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,3
0,NEON.PLA.D19.BONA.02047.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02047,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,9
0,NEON.PLA.D19.BONA.02051.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02051,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,17
0,NEON.PLA.D19.BONA.02045.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02045,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,18
0,NEON.PLA.D19.BONA.02036.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02036,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,19
0,NEON.PLA.D19.BONA.02140.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02140,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,21
0,NEON.PLA.D19.BONA.02138.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02138,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,27
0,NEON.PLA.D19.BONA.02123.tif,PIGL,BONA_089,NEON.PLA.D19.BONA.02123,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,31
0,NEON.PLA.D19.BONA.02125.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02125,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,34
0,NEON.PLA.D19.BONA.02018.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02018,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,39
0,NEON.PLA.D19.BONA.02019.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02019,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,40
0,NEON.PLA.D19.BONA.02028.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02028,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,44
0,NEON.PLA.D19.BONA.02014.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02014,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,47
0,NEON.PLA.D19.BONA.02142.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02142,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,48
0,NEON.PLA.D19.BONA.02136.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02136,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,52
0,NEON.PLA.D19.BONA.02127.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02127,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,55
0,NEON.PLA.D19.BONA.02146.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02146,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,66
0,NEON.PLA.D19.BONA.02017.tif,BENE4,BONA_089,NEON.PLA.D19.BONA.02017,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2098
0,NEON.PLA.D19.BONA.02025.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02025,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2103
0,NEON.PLA.D19.BONA.02029.tif,BENE4,BONA_089,NEON.PLA.D19.BONA.02029,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2106
0,NEON.PLA.D19.BONA.02030.tif,PIGL,BONA_089,NEON.PLA.D19.BONA.02030,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2107
0,NEON.PLA.D19.BONA.02031.tif,BENE4,BONA_089,NEON.PLA.D19.BONA.02031,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2108
0,NEON.PLA.D19.BONA.02032.tif,BENE4,BONA_089,NEON.PLA.D19.BONA.02032,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2109
0,NEON.PLA.D19.BONA.02037.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02037,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2113
0,NEON.PLA.D19.BONA.02038.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02038,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2114
0,NEON.PLA.D19.BONA.02039.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02039,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2115
0,NEON.PLA.D19.BONA.02052.tif,PIMA,BONA_089,NEON.PLA.D19.BONA.02052,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2125
0,NEON.PLA.D19.BONA.02128.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02128,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2130
0,NEON.PLA.D19.BONA.02145.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02145,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2136
0,NEON.PLA.D19.BONA.02148.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02148,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2138
0,NEON.PLA.D19.BONA.02149.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02149,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2139
0,NEON.PLA.D19.BONA.02152.tif,PIMA,BONA_089,NEON.PLA.D19.BONA.02152,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2140
0,NEON.PLA.D19.BONA.02153.tif,POTR5,BONA_089,NEON.PLA.D19.BONA.02153,/orange/ewhite/NeonData/BONA/DP3.30010.001/2019/FullSite/D19/2019_BONA_3/L3/Camera/Mosaic/2019_BONA_3_476000_7225000_image.tif,BONA,fixed_box_2141
